movie,certificate_G,certificate_Missing,certificate_Not Rated,certificate_PG,certificate_PG-13,certificate_R,certificate_TV-MA,certificate_TV-PG,certificate_Unrated,duration,rate,metascore,votes,gross,user_reviews,critic_reviews,popularity,awards_nominations,Oscar_nominated,Golden_Globes_nominated,BAFTA_won,BAFTA_nominated,Screen_Actors_Guild_won,Screen_Actors_Guild_nominated,Critics_Choice_won,Critics_Choice_nominated,Directors_Guild_won,Directors_Guild_nominated,Producers_Guild_won,Producers_Guild_nominated,Art_Directors_Guild_won,Art_Directors_Guild_nominated,Writers_Guild_won,Writers_Guild_nominated,Costume_Designers_Guild_won,Costume_Designers_Guild_nominated,Online_Film_Television_Association_won,Online_Film_Television_Association_nominated,Online_Film_Critics_Society_won,Online_Film_Critics_Society_nominated,People_Choice_won,People_Choice_nominated,London_Critics_Circle_Film_won,London_Critics_Circle_Film_nominated,American_Cinema_Editors_won,American_Cinema_Editors_nominated,Hollywood_Film_won,Hollywood_Film_nominated,Austin_Film_Critics_Association_won,Austin_Film_Critics_Association_nominated,Denver_Film_Critics_Society_won,Denver_Film_Critics_Society_nominated,Boston_Society_of_Film_Critics_won,Boston_Society_of_Film_Critics_nominated,New_York_Film_Critics_Circle_won,New_York_Film_Critics_Circle_nominated,Los_Angeles_Film_Critics_Association_won,Los_Angeles_Film_Critics_Association_nominated,Oscar_Best_Picture_nominated,Oscar_Best_Director_won,Oscar_Best_Director_nominated,Oscar_Best_Actor_won,Oscar_Best_Actor_nominated,Oscar_Best_Actress_won,Oscar_Best_Actress_nominated,Oscar_Best_Supporting_Actor_won,Oscar_Best_Supporting_Actor_nominated,Oscar_Best_Supporting_Actress_won,Oscar_Best_Supporting_Actress_nominated,Oscar_Best_AdaScreen_won,Oscar_Best_AdaScreen_nominated,Oscar_Best_OriScreen_won,Oscar_Best_OriScreen_nominated,Oscar_Best_Picture_won
Jack Reacher: Never Go Back,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13117772364788055,-1.053830474232371,-1.0107781863643703,-0.7915507937178575,-0.2723255879686087,-0.6423680082698038,-0.18214299470930695,-1.2007576737008965,-0.6580516144435294,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sicario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2660690547928704,0.6490411104238055,1.0501312545804702,0.21363393062734887,-0.38247708464636465,-0.14050892209829405,1.5734034267135915,-1.056451179519043,1.268333556134862,0.6522483974827182,-0.5888443998384513,-0.3401229940115147,0.6185405759208145,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,1.4670011794988846,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,2.1734873938096735,-0.2012598041070047,1.9801584190105348,-0.17597944920684494,2.3529716794685975,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,1.082024657544755,-0.2876066269190724,2.6816181641431487,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,1.5535384204023515,-0.19890271381328503,2.215646837627989,1.530869893305318,1.49081732235216,-0.2478849282121688,3.8767149462368478,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
When Marnie Was There,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5432789320770687,0.8923088167594482,0.46129998573908715,-0.8969374248845475,-0.826907776103144,-0.8898364542095482,-0.7832639483482761,3.5135794841995183,-0.5978520778629547,-0.20973851625848774,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.30561859486207005,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timbuktu,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8130615943670484,0.16250629375753292,1.638962523421853,-0.9189704246042999,-0.8205013956540037,-0.8846448084905326,-0.6329837099385338,,-0.47745300470180524,-0.20973851625848774,-0.5888443998384513,-0.3401229940115147,-0.1256363468869847,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,0.9500037711473192,0.032179417969717794,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,1.6531891470870437,0.8318262489865489,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Monster Calls,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.31846004683541895,0.8923088167594482,0.6968324932756403,-0.9271829154435975,-0.8099834576031764,,,,-0.2366548583795063,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,0.2189553999252067,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.02808994438070501,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,0.20713845605364692,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,1.3795063250476935,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
What We Do in the Shadows,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3076631418986777,0.6490411104238055,0.6968324932756403,-0.5760989320636246,-0.7988918138404856,-0.6665956882918767,0.2755286404476354,-0.07750712439349672,-0.5376525412823799,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,0.9500037711473192,0.032179417969717794,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,2.3587022808071842,0.5031224199891021,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
War for the Planet of the Apes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1203808187111395,0.5274075552584906,1.0501312545804702,-0.18282879049764328,0.5736991017924895,0.24194231253585644,1.06791535206264,-1.048650828482186,-0.05605624863778212,-0.20973851625848774,-0.5888443998384513,-0.3401229940115147,-0.1256363468869847,-0.24882644365339338,0.6934895814278373,0.7611417456018966,0.2189553999252067,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,1.9801584190105348,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.02808994438070501,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,1.530869893305318,1.49081732235216,1.5423951088757168,0.7227340775922451,2.3587022808071842,0.5031224199891021,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hateful Eight,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.2336783399826468,1.0139423840881274,0.22576747820253396,0.682859110550389,-0.31324992874819163,0.8805147359747774,2.4067756578948893,-1.1354297337672197,0.8469368000708388,0.6522483974827182,1.4053681242945122,0.8170447679835834,0.6185405759208145,-0.24882644365339338,-0.46702482651712074,0.7611417456018966,1.8830164393567774,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,1.1024474512377433,0.24943870610066002,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,1.530869893305318,1.49081732235216,1.5423951088757168,4.9280419024517155,2.3587022808071842,2.2558902301062846,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,0.7420362622037479,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Lobster,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17614150069621048,0.040872726428853576,1.0501312545804702,-0.40655615442983856,-0.7475524673765453,-0.3914384651840489,0.6853838361105689,-1.0837524081480423,0.12454236110394208,-0.20973851625848774,0.07589310820586982,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.19705985993268596,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,0.9500037711473192,0.562067167204404,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,1.5535384204023515,-0.19890271381328503,2.215646837627989,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,2.82538799002198,-0.24684093636354254,0.5031224199891021,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,1.4153145049336895,0.7420362622037479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.31846004683541895,0.28414043276449624,-0.3041806637547107,-0.8929729552018942,1.4472616657230266,,,,-0.47745300470180524,-0.6407319731290907,0.740630616250191,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.30561859486207005,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Captain America: Civil War,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.435127258049449,1.0139423840881274,0.637949366391502,0.9864902296626301,3.0712313007707763,0.9981920389391313,2.0925533412199737,-1.1676061817942545,-0.29685439496008104,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,0.6934895814278373,-0.36867803302591867,0.6349706597830994,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,2.2383373139768086,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Disaster Artist,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.49831515502873874,0.8923088167594482,0.6968324932756403,-0.7715919205208178,-0.6307960402645351,-0.7063983054709964,0.1662339216041865,-1.2075829808581464,0.4255400440068157,-0.20973851625848774,0.740630616250191,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,0.6934895814278373,0.7611417456018966,1.0509859196409919,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,2.3529716794685975,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.02808994438070501,-0.2876066269190724,0.562067167204404,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,0.20713845605364692,-0.19890271381328503,-0.4513354669242201,1.530869893305318,1.49081732235216,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,2.2558902301062846,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,0.7420362622037479,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Moana,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3634238238837489,1.1355759392534426,0.9912481276963317,-0.7898284810610228,1.40107835591803,,,,0.004143287942792612,0.22125494061211526,0.740630616250191,-0.3401229940115147,-0.1256363468869847,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,0.2189553999252067,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,2.1734873938096735,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.30561859486207005,-0.2876066269190724,0.032179417969717794,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,2.215646837627989,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,0.7227340775922451,-0.24684093636354254,0.5031224199891021,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45 Years,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.082844256657028,0.040872726428853576,1.7567287771901297,-0.8673010448992562,-0.7900949929252482,-0.7773507969642098,-0.05235551608271135,1.6190692261228883,0.004143287942792612,-0.20973851625848774,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.19705985993268596,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.30561859486207005,-0.2876066269190724,0.032179417969717794,-0.18619896680161344,-0.3475809112442939,5.09087028654689,3.573138366925409,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,1.4077133863696234,0.7498888983087221,-0.2875794809096283,-0.37110749515676245,1.4153145049336895,0.7420362622037479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Captain Fantastic,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13117772364788055,1.0139423840881274,0.46129998573908715,-0.641116234859138,-0.7745093210862948,-0.6648651397188714,-0.12749563528758248,-1.1432300848040766,-0.29685439496008104,-0.20973851625848774,0.07589310820586982,-0.3401229940115147,-0.1256363468869847,-0.24882644365339338,1.854003989372795,-0.36867803302591867,-0.19705985993268596,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,0.032179417969717794,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Visit,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9479529255120382,-1.053830474232371,-0.5397131712912638,-0.5915734912090275,-0.20854863633313708,-0.14223947067129927,0.808340394809449,-1.0584012672782572,-0.5978520778629547,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.30561859486207005,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legend,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7606706023244998,-0.0807608287364614,-0.5397131712912638,-0.44982925993281275,-0.8128519861624929,-0.6648651397188714,0.022784603122159786,-0.9716223619932238,-0.5376525412823799,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,1.5053414562729184,0.8803384382279993,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knock Knock,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7231340402703884,-2.635067919881583,-0.6574794250595405,-0.7189406125632493,-0.8304456279929678,-0.29279719652275216,-0.5168580711673693,-0.7278613920914443,-0.6580516144435294,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Incredibles 2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13117772364788055,0.8923088167594482,0.9323650008121935,-0.10410649979256027,4.988364554580679,0.5603632499688143,0.6307364766888445,-1.1364047776468267,0.18474189768451682,-0.20973851625848774,0.07589310820586982,-0.3401229940115147,-0.1256363468869847,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.19705985993268596,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,2.1734873938096735,-0.2012598041070047,1.9801584190105348,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.02808994438070501,-0.2876066269190724,0.032179417969717794,2.286443226746694,2.2383373139768086,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,2.215646837627989,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,0.7227340775922451,-0.24684093636354254,0.5031224199891021,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,0.7420362622037479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Girl on the Train,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.13860493864209913,-0.5672956575660983,-0.951895059480232,-0.6648137867502826,-0.11063619484179843,,,,-0.4172534681212305,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.1256363468869847,-0.24882644365339338,0.6934895814278373,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,2.286443226746694,0.9453782013662573,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,1.530869893305318,1.49081732235216,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
